Item ID,Item Name,SKU,UPC,Is Returnable Item,HSN/SAC,Dimension Unit,Weight Unit,Is Receivable Service,Taxable,Taxability Type,Product Type,Category Name,Parent Category,Intra State Tax Name,Intra State Tax Rate,Intra State Tax Type,Inter State Tax Name,Inter State Tax Rate,Inter State Tax Type,Source,Reference ID,Last Sync Time,Status,Usage unit,Unit Name,Default Sales Unit Name,Default Sales Unit Symbol,Default Purchase Unit Name,Default Purchase Unit Symbol,Inventory Account,Inventory Account Code,Inventory Valuation Method,Reorder Point,Vendor,Warehouse Name,Opening Stock,Opening Stock Value,Stock On Hand,Item Type
2.34877E+18,Bromelain 2400 GDU,SYMBIO_Bromelain 2400 GDU,,TRUE,13021919,cm,kg,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,1,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Stock-In+Hand,,fifo,,SYMBIO GENERRICS INDIA PVT LTD,,,,0,Inventory
2.34877E+18,Dronedarone HCL,DRONE-ENALT,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,,,,,,,,,,Sales
2.34877E+18,Tadalafil,Tadal-Syner,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,,,,,,,,Sales and Purchases
2.34877E+18,Vigabatrin,Vigat-Apito,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,,,,,,,,Sales and Purchases
2.34877E+18,Desloratadine,Deslo -Vasud,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,,,,,,,,Sales and Purchases
2.34877E+18,ETHYL CELLULOSE ASHACEL MP - 10 IP,ETHYL CELLULOSE ASHACEL MP - 10 IP,,TRUE,39123911,cm,kg,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,1,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Stock-In+Hand,,fifo,,,MACRO LOGISTICS & EXIM,200,INR 2200.00,0,Inventory
2.34877E+18,Modafinil USP,Modafinil USP,,TRUE,29420090,cm,kg,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,1,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Stock-In+Hand,,fifo,,,,,,0,Inventory
2.34877E+18,Pimecrolimus,Pimecrolimus,,TRUE,29420090,cm,kg,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,1,,,Active,g,Grams,Grams,g,Grams,g,Stock-In+Hand,,fifo,,,,,,0,Inventory
2.34877E+18,Escitalopram Oxalate,Escit-Synna,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,fifo,,,,,,0,Inventory
2.34877E+18,PHENYTOIN SODIUM BP,PHENYTOIN SODIUM BP,,TRUE,29332100,cm,kg,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,1,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Stock-In+Hand,,fifo,,,,,,0,Inventory
2.34877E+18,Escitalopram Oxalate,Escit-Shodh,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,fifo,,,,,,0,Inventory
2.34877E+18,Escitalopram Oxalate,Escit-Syner,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,fifo,,,,,,0,Inventory
2.34877E+18,Escitalopram Oxalate,Escit-Smila,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,fifo,,,,,,0,Inventory
2.34877E+18,Escitalopram Oxalate,Escit-Apito,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,fifo,,,,,,0,Inventory
2.34877E+18,Escitalopram Oxalate,Escit-Enalt,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,fifo,,,,,,0,Inventory
2.34877E+18,PIMERCROLIMUS USP,PIMERCROLIMUS USP,,TRUE,29420090,cm,kg,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,1,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Stock-In+Hand,,fifo,,,,,,0,Inventory
2.34877E+18,Epichlorohydrin,Epigral_Epichlorohydrin,,TRUE,29103000,cm,kg,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,1,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Stock-In+Hand,,fifo,,PRAFUL VENTURE PRIVATE LIMITED,,,,0,Inventory
2.34877E+18,Rosuvastatin Intermediate (R1),Rosuv-Apex,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,fifo,,,,,,0,Inventory
2.34877E+18,Ketoconazole USP,Ketoc-Aarti,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,,,,,,,,Sales and Purchases
2.34877E+18,Rosuvastatin Intermediate (R1),Rosuv-Leeph,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,fifo,,,,,,0,Inventory
2.34877E+18,Rosuvastatin Intermediate (R1),ROSUV-REINE,,FALSE,28273990,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,,,,,,,,Sales and Purchases
2.34877E+18,Lithium Carbonate,Lithi-Envee,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,,,,,,,,Sales and Purchases
2.34877E+18,Famotidine intermediates,Famot-SMSLI,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,,,,,,,,,,Sales
2.34877E+18,Famotidine intermediates,Famot-Raksh,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,,,,,,,,,,Sales
2.34877E+18,Bisoprolol Fumarate,Bisop-Synna,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,fifo,,,,,,0,Inventory
2.34877E+18,Orlistat Pellets 50%,Orlis-Thykn,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,,,,,,,,Sales and Purchases
2.34877E+18,Ondansetron HCL,Ondan-Shodh,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,fifo,,,,,,0,Inventory
2.34877E+18,Azithromycin Monohydrate,Azith-Anuh,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,fifo,,,,,,0,Inventory
2.34877E+18,Furosemide,Furos-Srikr,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,fifo,,,,,,0,Inventory
2.34877E+18,Celecoxib,Celec-Prude,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,fifo,,,,,,0,Inventory
2.34877E+18,Hyoscine Butylbromide,Hyosc-Alkaloids,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,fifo,,,,,,0,Inventory
2.34877E+18,Polyallaylamine Hydrochloride,Apothecon_Polyallaylamine Hydrochloride,,TRUE,29211990,cm,kg,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,1,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Stock-In+Hand,,fifo,,APOTHECON PHARMACEUTICALS PRIVATE LIMITED,,,,0,Inventory
2.34877E+18,Desloratadine,Deslo-Srini,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,,,,,,,,Sales and Purchases
2.34877E+18,PRINTER EPSON L3250,PRINTER EPSON L3250,,TRUE,8433100,cm,kg,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,1,,,Active,nos,Numbers,Numbers,nos,Numbers,nos,Inventory Asset,,,,,,,,,Sales and Purchases
2.34877E+18,HPMC Capsules (Size#00),HPMCC_NATUR,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,nos,Numbers,Numbers,nos,Numbers,nos,Inventory Asset,,,,,,,,,Sales and Purchases
2.34877E+18,HPMC Capsules (Size#00),HPMCC-Naturl,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,nos,Numbers,Numbers,nos,Numbers,nos,,,,,,,,,,Sales
2.34877E+18,DIPROTECTED ATORVASTATIN (CAS 125971-95-1),Atorv-Chrom,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,,,,,,,,Sales and Purchases
2.34877E+18,DIPROTECTED ATORVASTATIN (CAS 125971-95-1),Atorv-Reine,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,,,,,,,,Sales and Purchases
2.34877E+18,Guaifenesin USP,Guaifenesin-Genne,,FALSE,29095090,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,fifo,,,,,,0,Inventory
2.34877E+18,Progesterone USP (Micronized ),PROGM-LACHN,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,,,,,,,,Sales and Purchases
2.34877E+18,Progesterone USP (Injectable),PROIN-LACHN,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,,,,,,,,Sales and Purchases
2.34877E+18,Para Amino Phenol,PARAA-VALIA,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,,,,,,,,,,Sales
2.34877E+18,D(-)-Phenylglycine methyl ester hydrochloride,DPHEN-DHYNA,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,,,,,,,,,,Sales
2.34877E+18,Vehicle Parts @28%,Vehicle Maintenance Parts,,FALSE,87089900,cm,kg,,TRUE,,goods,,,GST28,28,Group,IGST28,28,Simple,1,,,Active,nos,Numbers,Numbers,nos,Numbers,nos,,,,,,,,,,Purchases
2.34877E+18,Vehicle Parts @18%,Vehicle Parts @18%,,FALSE,84212300,cm,kg,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,1,,,Active,nos,Numbers,Numbers,nos,Numbers,nos,,,,,,,,,,Purchases
2.34877E+18,Lidocaine,Lidoc-Mahen,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,,,,,,,,Sales and Purchases
2.34877E+18,Lidocaine HCL,Lidoc-Alexp,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,,,,,,,,Sales and Purchases
2.34877E+18,Milk Supply,Milk Supply,,FALSE,4011000,cm,kg,,TRUE,,goods,,,GST0,0,Group,IGST0,0,Simple,1,,,Active,ltr,Litre,Litre,ltr,Litre,ltr,,,,,SRINIVASULU MILK SUPPLY,,,,,Purchases
2.34877E+18,Lidocaine USP,Lidoc-APEXH,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,,,,,,,,Sales and Purchases
2.34877E+18,Temozolomide USP,Temoz-Shilp,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,,,,,,,,Sales and Purchases
2.34877E+18,Ibuprofen USP,Ibupr-Sms Ph,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,,,,,,,,Sales and Purchases
2.34877E+18,Vancomycin Hydrochloride USP (Sterile Powder),Vanco-Rajas,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,,,,,,,,Sales and Purchases
2.34877E+18,Melatonin BP,Melat-Swati,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,,,,,,,,Sales and Purchases
2.34877E+18,Bilcare PVC/Aclar,Bilca-Capri,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,,,,,,,,Sales and Purchases
2.34877E+18,Donepezil Hydrochloride USP,Donepezil Hydrochloride USP,,TRUE,29333990,cm,kg,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,1,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Stock-In+Hand,,fifo,,,,,,0,Inventory
2.34877E+18,Dapoxetine Hydrochloride,Synergene_Dapoxetine Hydrochloride,,TRUE,29329990,cm,kg,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Stock-In+Hand,,fifo,,SYNERGENE ACTIVE INGREDIENTS PVT LTD -AP,,,,0,Inventory
2.34877E+18,Dapoxetine Hydrochloride,Dapox-Maith,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,,,,,,,,Sales and Purchases
2.34877E+18,Tinidazole USP,Tinid-Elppe,,FALSE,29332910,cm,kg,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,,,ELPPE CHEMICALS PRIVATE LIMITED,,,,,Sales and Purchases
2.34877E+18,Olopatadine Hydrochloride USP,Olopa-Enalt,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,,,,,,,,Sales and Purchases
2.34877E+18,Tolterodine Tartrate USP,Fleming_Tolterodine Tartrate USP,,TRUE,29222926,cm,kg,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,1,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Stock-In+Hand,,fifo,,FLEMING LABORATORIES LTD,,,,0,Inventory
2.34877E+18,Levothyroxine,Levot-Auror,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,,,,,,,,Sales and Purchases
2.34877E+18,Triethylamine,Triet-Alkyl,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,,,,,,,,Sales and Purchases
2.34877E+18,MCT OIL-EP,MCT OIL-EP,,TRUE,15162091,cm,kg,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,1,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Stock-In+Hand,,fifo,,,,,,0,Inventory
2.34877E+18,Ranolazine,Almelo_Ranolazine,,TRUE,29224990,cm,kg,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,1,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Stock-In+Hand,,fifo,,ALMELO PRIVATE LIMITED,,,,0,Inventory
2.34877E+18,MOBILE PHONES,MOBILE PHONES,,TRUE,85171300,cm,kg,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,1,,,Active,nos,Numbers,Numbers,nos,Numbers,nos,Inventory Asset,,,,TECHNOVISION SALES & SERVICES,,,,,Sales and Purchases
2.34877E+18,CALCITRIOL BP/EP,CALCITRIOL BP/EP,,TRUE,29362990,cm,kg,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,1,,,Active,g,Grams,Grams,g,Grams,g,Stock-In+Hand,,fifo,,,MACRO LOGISTICS & EXIM,2,INR 160000.00,0,Inventory
2.34877E+18,Calcium Sulphate Dihydrate,Calcium Sulphate Dihydrate,,TRUE,25202090,cm,kg,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,1,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Stock-In+Hand,,fifo,,,MACRO LOGISTICS & EXIM,1500,INR 400.00,0,Inventory
2.34877E+18,Microcrystalline Cellulose USP-NF 50M (MC 101),Microcy-Sigac,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,,,,,,,,,,Sales
2.34877E+18,Microcrystalline Cellulose USP NF 90M (MCC 102),Microc-Sigac,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,,,,,,,,,,Sales
2.34877E+18,Microcrystalline Cellulose PH 101 (Avicel 101),Micro-Sigac,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,,,,,,,,Sales and Purchases
2.34877E+18,Microcrystalline Cellulose PH 102 (Avicel 102),Avice-Sigac,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,,,,,,,,Sales and Purchases
2.34877E+18,Solifenacin Succinate,Solif-Optim,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,,,,,,,,Sales and Purchases
2.34877E+18,Solifenacin Succinate,Solif-Megaf,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,,,,,,,,Sales and Purchases
2.34877E+18,Solifenacin Succinate,Solif-Msn la,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,,,,,,,,Sales and Purchases
2.34877E+18,Mirabegron,Vasudha_Mirabegron,,TRUE,29341000,cm,kg,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,1,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Stock-In+Hand,,fifo,,VASUDHA PHARMA CHEM LIMITED-TS,,,,0,Inventory
2.34877E+18,Valacyclovir HCL,Apitoria_Valacyclovir HCL,,TRUE,,cm,kg,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,1,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Stock-In+Hand,,fifo,,APITORIA PHARMA PRIVATE LIMITED-TS,,,,0,Inventory
2.34877E+18,Sertraline Hydrochloride,Sertr-Cheme,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,,,,,,,,Sales and Purchases
2.34877E+18,Diltiazem Hydrochloride,Dilti-Cheme,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,,,,,,,,Sales and Purchases
2.34877E+18,3-Cyanopyridine,Jubilant_3-Cyanopyridine,,TRUE,29333929,cm,kg,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,1,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Stock-In+Hand,,fifo,,JUBILANT INGREVIA LIMITED,,,,0,Inventory
2.34877E+18,FENOFIBRATE-IMPURITY B (EP/BP),FENOFIBRATE-IMPURITY B (EP/BP) SAMPLE,,FALSE,29420090,cm,kg,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,1,,,Active,mg,Milli Grams,Milli Grams,mg,Milli Grams,mg,Inventory Asset,,,,Pharmaffiliates Analytics & Synthetics (P) Ltd.,,,,,Sales and Purchases
2.34877E+18,ESOMEPRAZOLE MAGNESIUM TRIHYDRATE,ESOMEPRAZOLE MAGNESIUM TRIHYDRATE-SAMPLE,,TRUE,29333990,cm,kg,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,1,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,,,VASUDHA PHARMA CHEM LIMITED-AP,,,,,Sales and Purchases
2.34877E+18,AMBRISENTAN,Raghava_AMBRISENTAN,,TRUE,29339990,cm,kg,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,1,,,Active,g,Grams,Grams,g,Grams,g,Stock-In+Hand,,fifo,,RAGHAVA LIFE SCIENCES PVT LTD,,,,0,Inventory
2.34877E+18,SACUBITRIL AND VALSARTAN,SACUBITRIL AND VALSARTAN-SAMPLE,,TRUE,29157090,cm,kg,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,1,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,,,,,,,,Sales and Purchases
2.34877E+18,Clopidogrel Hydrogen Sulfate Ph.Eur.,Clopi-IOLCh,,FALSE,,cm,kg,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Stock-In+Hand,,fifo,,,,,,0,Inventory
2.34877E+18,DELL LATITUDE 3440-2MYD424,DELL LATITUDE 3440-2MYD424,,TRUE,84713010,cm,kg,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,1,,,Active,nos,Numbers,Numbers,nos,Numbers,nos,Inventory Asset,,,,VSL ELECTRONICS,,,,,Sales and Purchases
2.34877E+18,Dimethicone USP-100 cSt,Riocare_Dimethicone USP-100 cSt,,TRUE,30039090,cm,kg,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,1,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Stock-In+Hand,,fifo,,RIOCARE INDIA PRIVATE LIMITED,,,,0,Inventory
2.34877E+18,Erythromycin Ethylsuccinate USP,ETHSL-ANUHP,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,,,,,,,,Sales and Purchases
2.34877E+18,GLICLAZIDE BP,GLICL-ANUHP,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,fifo,,,,,,0,Inventory
2.34877E+18,Moxifloxacin Hydrochloride USP,MOXIF-ANUHP,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,fifo,,,,,,0,Inventory
2.34877E+18,Ethyl Chloroformate,Shree Ganesh_Ethyl Chloroformate,,TRUE,29159099,cm,kg,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,1,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Stock-In+Hand,,fifo,,SHREE GANESH REMEDIES LIMITED,,,,0,Inventory
2.34877E+18,Ferrous glycine sulphate pellets 80%,Meenaxy _ Ferrous Glycine Sulphate  Pellets 80%,,TRUE,,cm,kg,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,1,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Stock-In+Hand,,fifo,,MEENAXY PHARMA PRIVATE LIMITED,,,,0,Inventory
2.34877E+18,Sorbitol 70% Solution,Sorbi-Gulsh,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,fifo,,,,,,0,Inventory
2.34877E+18,Ondansetron Hydrochloride Dihydrate USP,OndIN-Shodh,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,fifo,,,,,,0,Inventory
2.34877E+18,Ondansetron Hydrochloride Dihydrate USP (Injectable grade),Ondan-SYMED,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,fifo,,,,,,0,Inventory
2.34877E+18,Sodium Picosulphate,Sodiu-ApexH,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,,,,,,,,Sales and Purchases
2.34877E+18,Desloratadine USP,Deslo-Vasud,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,,,,,,,,Sales and Purchases
2.34877E+18,Desloratadine USP,Deslo-Cadil,,FALSE,,,,,TRUE,,goods,,,GST18,18,Group,IGST18,18,Simple,5,,,Active,kg,Kilograms,Kilograms,kg,Kilograms,kg,Inventory Asset,,,,,,,,,Sales and Purchases
